y,m,d,h,c
2018,1,2,11,1
2018,1,2,14,1
2018,1,2,19,1
2018,1,3,15,1
2018,1,3,16,1
2018,1,5,16,1
2018,1,6,20,1
2018,1,8,0,1
2018,1,8,13,1
2018,1,8,20,1
2018,1,9,20,1
2018,1,10,3,6
2018,1,10,9,16
2018,1,11,17,1
2018,1,11,19,1
2018,1,12,9,1
2018,1,12,13,8
2018,1,12,14,3
2018,1,12,15,2
2018,1,12,17,1
2018,1,12,18,4
2018,1,12,19,11
2018,1,12,22,4
2018,1,12,23,1
2018,1,13,0,5
2018,1,13,1,7
2018,1,13,10,1
2018,1,13,11,6
2018,1,13,12,3
2018,1,13,15,2
2018,1,13,16,1
2018,1,13,20,3
2018,1,13,21,2
2018,1,14,0,4
2018,1,14,11,1
2018,1,14,13,1
2018,1,14,14,2
2018,1,15,8,2
2018,1,15,11,2
2018,1,15,21,1
2018,1,16,9,1
2018,1,16,18,1
2018,1,17,15,4
2018,1,18,12,2
2018,1,18,23,3
2018,1,19,0,5
2018,1,19,1,4
2018,1,19,11,1
2018,1,19,18,2
2018,1,19,19,2
2018,1,21,20,1
2018,1,21,21,1
2018,1,21,22,5
2018,1,21,23,1
2018,1,22,10,1
2018,1,23,8,1
2018,1,24,9,2
2018,1,25,22,6
2018,1,26,21,1
2018,1,29,15,1
2018,1,30,11,1
2018,1,31,19,2
2018,2,1,14,1
2018,2,2,14,2
2018,2,5,11,1
2018,2,5,15,1
2018,2,6,5,3
2018,2,6,13,43
2018,2,6,14,72
2018,2,8,0,1
2018,2,8,5,4
2018,2,9,4,1
2018,2,10,6,1
2018,2,12,14,1
2018,2,12,15,1
2018,2,12,23,1
2018,2,13,22,1
2018,2,16,21,1
2018,2,18,1,1
2018,2,18,10,1
2018,2,18,16,1
2018,2,19,15,1
2018,2,20,22,1
2018,2,21,14,1
2018,2,21,17,8
2018,2,22,0,1
2018,2,24,18,5
2018,2,25,11,2
2018,2,25,13,1
2018,2,26,15,1
2018,2,26,18,1
2018,2,27,0,1
2018,3,2,20,1
2018,3,3,7,3
2018,3,3,9,1
2018,3,3,22,1
2018,3,4,17,2
2018,3,4,21,1
2018,3,5,15,1
2018,3,7,14,1
2018,3,8,0,1
2018,3,8,23,1
2018,3,12,9,1
2018,3,12,10,1
2018,3,12,14,1
2018,3,12,15,1
2018,3,12,21,1
2018,3,13,19,1
2018,3,14,16,3
2018,3,14,19,7
2018,3,14,20,1
2018,3,15,9,1
2018,3,15,18,1
2018,3,16,18,2
2018,3,16,22,1
2018,3,18,14,8
2018,3,19,16,1
2018,3,19,23,1
2018,3,20,22,1
2018,3,21,0,1
2018,3,21,23,4
2018,3,22,0,28
2018,3,22,1,25
2018,3,22,20,6
2018,3,22,21,36
2018,3,22,22,15
2018,3,23,0,46
2018,3,23,1,142
2018,3,23,2,43
2018,3,23,13,1
2018,3,23,20,3
2018,3,23,21,14
2018,3,23,23,4
2018,3,24,0,9
2018,3,24,9,4
2018,3,24,10,4
2018,3,24,20,14
2018,3,24,21,47
2018,3,24,22,34
2018,3,24,23,21
2018,3,25,0,31
2018,3,25,1,18
2018,3,25,5,1
2018,3,25,10,2
2018,3,25,11,10
2018,3,25,12,28
2018,3,25,13,5
2018,3,25,18,1
2018,3,25,19,30
2018,3,25,20,43
2018,3,25,21,58
2018,3,25,22,3
2018,3,26,10,1
2018,3,26,13,1
2018,3,27,8,1
2018,3,28,17,1
2018,3,29,0,7
2018,3,29,15,1
2018,3,29,18,3
2018,3,30,22,1
2018,3,31,9,1
2018,4,1,20,11
2018,4,1,21,5
2018,4,1,22,9
2018,4,2,13,3
2018,4,2,14,1
2018,4,2,15,9
2018,4,2,17,6
2018,4,2,19,1
2018,4,2,21,1
2018,4,2,22,5
2018,4,3,1,12
2018,4,3,2,17
2018,4,3,12,1
2018,4,4,2,2
2018,4,4,3,20
2018,4,4,4,4
2018,4,4,5,7
2018,4,4,6,2
2018,4,4,11,1
2018,4,4,14,6
2018,4,5,0,15
2018,4,5,1,26
2018,4,5,2,3
2018,4,5,19,1
2018,4,5,20,12
2018,4,5,21,6
2018,4,6,0,12
2018,4,6,1,14
2018,4,6,23,2
2018,4,7,0,1
2018,4,7,1,35
2018,4,7,2,19
2018,4,7,3,1
2018,4,7,11,1
2018,4,7,12,1
2018,4,7,21,7
2018,4,7,22,3
2018,4,8,14,8
2018,4,8,15,16
2018,4,8,18,7
2018,4,8,19,7
2018,4,9,12,1
2018,4,9,13,1
2018,4,9,14,1
2018,4,10,4,4
2018,4,10,17,13
2018,4,10,18,27
2018,4,10,20,6
2018,4,11,16,11
2018,4,11,17,6
2018,4,13,1,3
2018,4,14,3,2
2018,4,14,5,8
2018,4,16,14,1
2018,4,17,9,1
2018,4,20,0,3
2018,4,21,22,5
2018,4,22,7,3
2018,4,22,8,5
2018,4,22,12,6
2018,4,22,13,5
2018,4,22,14,5
2018,4,22,15,4
2018,4,22,16,5
2018,4,22,18,10
2018,4,22,19,22
2018,4,22,22,35
2018,4,22,23,10
2018,4,23,5,2
2018,4,23,6,2
2018,4,23,9,30
2018,4,24,7,6
2018,4,24,8,1
2018,4,24,9,4
2018,4,24,10,1
2018,4,24,13,6
2018,4,24,14,28
2018,4,24,16,1
2018,4,24,21,1
2018,4,25,11,1
2018,4,26,8,1
2018,4,26,11,1
2018,4,28,13,2
2018,4,29,14,2
2018,4,29,19,5
2018,4,30,13,1
2018,4,30,20,1
2018,5,1,7,4
2018,5,1,8,2
2018,5,1,13,1
2018,5,1,19,9
2018,5,1,20,14
2018,5,2,18,1
2018,5,3,8,2
2018,5,3,9,4
2018,5,3,18,12
2018,5,3,19,4
2018,5,4,8,3
2018,5,4,18,1
2018,5,6,14,1
2018,5,7,8,1
2018,5,7,14,2
2018,5,7,15,12
2018,5,7,16,5
2018,5,8,0,10
2018,5,8,1,59
2018,5,10,9,3
2018,5,10,11,6
2018,5,10,12,8
2018,5,12,20,5
2018,5,12,23,2
2018,5,13,0,15
2018,5,13,1,4
2018,5,13,10,2
2018,5,13,11,13
2018,5,13,12,9
2018,5,13,13,7
2018,5,13,14,1
2018,5,13,15,5
2018,5,13,16,41
2018,5,13,17,33
2018,5,13,18,25
2018,5,13,21,8
2018,5,13,22,4
2018,5,13,23,8
2018,5,14,8,1
2018,5,14,14,1
2018,5,15,16,1
2018,5,20,11,9
2018,5,20,12,5
2018,5,21,21,2
2018,5,22,6,1
2018,5,24,17,1
2018,5,25,7,6
2018,5,25,9,4
2018,5,25,10,2
2018,5,25,13,4
2018,5,25,14,1
2018,5,25,15,9
2018,5,25,16,6
2018,5,26,9,1
2018,5,26,11,16
2018,5,26,12,4
2018,5,26,18,1
2018,5,26,19,12
2018,5,26,20,4
2018,5,26,23,1
2018,5,27,0,8
2018,5,27,3,1
2018,5,28,5,1
2018,5,28,6,8
2018,5,28,7,8
2018,5,28,18,1
2018,5,28,19,2
2018,5,29,1,5
2018,5,29,13,9
2018,5,29,23,4
2018,5,30,17,1
2018,5,30,18,1
2018,5,30,22,2
2018,5,30,23,6
2018,5,31,1,1
2018,5,31,3,10
2018,5,31,15,2
2018,5,31,16,3
2018,5,31,21,6
2018,5,31,22,4
2018,6,1,0,10
2018,6,1,13,1
2018,6,1,15,12
2018,6,1,16,4
2018,6,1,19,2
2018,6,1,20,1
2018,6,1,21,8
2018,6,1,22,1
2018,6,2,2,1
2018,6,2,7,2
2018,6,2,8,5
2018,6,2,14,1
2018,6,2,15,1
2018,6,3,13,1
2018,6,3,14,2
2018,6,3,17,2
2018,6,3,18,1
2018,6,3,19,18
2018,6,3,20,6
2018,6,3,21,17
2018,6,3,22,10
2018,6,4,5,1
2018,6,4,14,1
2018,6,5,12,3
2018,6,5,17,2
2018,6,5,22,1
2018,6,6,16,2
2018,6,7,4,12
2018,6,7,5,4
2018,6,7,11,3
2018,6,7,13,1
2018,6,7,16,8
2018,6,7,17,7
2018,6,7,19,6
2018,6,7,20,5
2018,6,7,21,16
2018,6,7,22,7
2018,6,7,23,24
2018,6,8,0,6
2018,6,8,8,1
2018,6,8,10,1
2018,6,10,14,4
2018,6,10,15,24
2018,6,10,16,10
2018,6,10,17,25
2018,6,10,21,3
2018,6,11,15,5
2018,6,11,16,5
2018,6,11,22,1
2018,6,12,2,6
2018,6,12,10,3
2018,6,12,17,37
2018,6,12,18,11
2018,6,12,19,7
2018,6,12,20,1
2018,6,15,19,1
2018,6,16,1,1
2018,6,16,8,2
2018,6,17,19,1
2018,6,18,1,1
2018,6,18,12,1
2018,6,19,15,1
2018,6,20,16,1
2018,6,20,21,1
2018,6,21,9,1
2018,6,21,10,2
2018,6,21,14,2
2018,6,22,23,1
2018,6,23,7,4
2018,6,24,5,1
2018,6,24,6,1
2018,6,24,8,1
2018,6,25,15,1
2018,6,26,15,1
2018,6,26,16,1
2018,6,28,18,1
2018,6,29,11,18
2018,6,29,20,2
2018,6,29,23,1
2018,7,2,7,3
2018,7,2,11,1
2018,7,2,14,1
2018,7,2,22,31
2018,7,2,23,2
2018,7,3,3,41
2018,7,3,4,2
2018,7,3,6,1
2018,7,3,10,3
2018,7,3,12,1
2018,7,3,13,30
2018,7,3,14,1
2018,7,3,19,4
2018,7,3,21,6
2018,7,3,22,7
2018,7,4,14,3
2018,7,5,18,3
2018,7,5,19,3
2018,7,6,10,2
2018,7,7,23,1
2018,7,9,10,3
2018,7,9,11,1
2018,7,10,8,1
2018,7,10,19,1
2018,7,10,20,1
2018,7,11,2,2
2018,7,11,11,1
2018,7,13,14,1
2018,7,13,17,3
2018,7,13,18,14
2018,7,13,19,4
2018,7,13,23,2
2018,7,14,0,1
2018,7,14,9,1
2018,7,14,10,1
2018,7,14,17,11
2018,7,14,18,13
2018,7,14,19,2
2018,7,14,21,2
2018,7,15,21,6
2018,7,16,16,1
2018,7,17,2,6
2018,7,17,19,1
2018,7,17,20,2
2018,7,18,9,1
2018,7,18,11,2
2018,7,18,14,1
2018,7,18,15,2
2018,7,18,17,1
2018,7,18,18,1
2018,7,19,6,2
2018,7,19,9,2
2018,7,19,10,8
2018,7,19,13,10
2018,7,19,14,3
2018,7,19,19,1
2018,7,20,10,1
2018,7,20,14,1
2018,7,20,16,1
2018,7,21,13,1
2018,7,23,11,5
2018,7,23,12,2
2018,7,25,0,2
2018,7,25,11,1
2018,7,28,17,1
2018,7,29,18,1
2018,7,30,17,1
2018,8,1,11,1
2018,8,1,14,1
2018,8,2,15,2
2018,8,2,19,25
2018,8,2,20,31
2018,8,3,3,11
2018,8,3,4,8
2018,8,4,4,1
2018,8,4,23,4
2018,8,5,4,4
2018,8,5,8,1
2018,8,5,16,3
2018,8,5,21,1
2018,8,6,21,1
2018,8,7,1,39
2018,8,9,16,2
2018,8,9,17,18
2018,8,9,23,1
2018,8,10,13,4
2018,8,11,8,3
2018,8,11,9,1
2018,8,11,20,6
2018,8,11,23,2
2018,8,12,0,1
2018,8,12,7,14
2018,8,12,9,1
2018,8,12,11,6
2018,8,12,12,3
2018,8,14,10,3
2018,8,14,18,27
2018,8,14,19,2
2018,8,14,22,3
2018,8,15,1,1
2018,8,15,10,3
2018,8,17,20,1
2018,8,17,21,1
2018,8,18,10,2
2018,8,19,18,1
2018,8,19,23,1
2018,8,20,23,1
2018,8,21,2,3
2018,8,21,9,1
2018,8,21,18,2
2018,8,22,10,1
2018,8,22,20,4
2018,8,22,23,32
2018,8,23,0,23
2018,8,23,3,6
2018,8,23,5,5
2018,8,23,13,1
2018,8,23,14,2
2018,8,23,18,1
2018,8,23,19,6
2018,8,25,19,6
2018,8,25,20,4
2018,8,25,21,2
2018,8,25,23,2
2018,8,26,1,6
2018,8,26,2,6
2018,8,26,6,2
2018,8,26,13,1
2018,8,26,14,23
2018,8,26,19,22
2018,8,26,20,24
2018,8,26,21,15
2018,8,26,22,5
2018,8,26,23,1
2018,8,27,0,2
2018,8,27,1,2
2018,8,27,3,4
2018,8,27,12,1
2018,8,27,13,1
2018,8,27,15,1
2018,8,27,21,2
2018,8,28,9,2
2018,8,28,15,1
2018,8,29,23,5
2018,8,30,0,9
2018,8,30,1,16
2018,8,30,9,4
2018,8,30,14,1
2018,8,30,16,2
2018,8,30,18,9
2018,8,30,19,6
2018,8,30,23,6
2018,8,31,0,7
2018,8,31,11,1
2018,8,31,12,1
2018,8,31,14,1
2018,9,1,11,1
2018,9,1,17,8
2018,9,1,19,1
2018,9,2,1,1
2018,9,2,8,1
2018,9,2,14,1
2018,9,2,17,1
2018,9,2,18,2
2018,9,2,19,28
2018,9,2,21,4
2018,9,3,9,1
2018,9,3,12,2
2018,9,3,20,8
2018,9,4,8,1
2018,9,4,19,1
2018,9,6,9,1
2018,9,6,10,1
2018,9,6,12,3
2018,9,6,13,2
2018,9,6,15,5
2018,9,6,16,3
2018,9,6,23,3
2018,9,7,9,1
2018,9,7,12,3
2018,9,7,16,1
2018,9,7,17,1
2018,9,7,18,2
2018,9,7,22,1
2018,9,8,9,6
2018,9,8,10,3
2018,9,8,11,1
2018,9,8,13,2
2018,9,9,7,1
2018,9,9,20,1
2018,9,9,22,5
2018,9,10,2,1
2018,9,11,16,3
2018,9,12,4,30
2018,9,12,5,4
2018,9,12,9,6
2018,9,12,10,1
2018,9,12,13,1
2018,9,12,14,3
2018,9,12,19,3
2018,9,12,23,2
2018,9,13,13,5
2018,9,13,14,4
2018,9,13,20,1
2018,9,13,21,1
2018,9,14,9,2
2018,9,14,11,1
2018,9,15,17,14
2018,9,15,18,9
2018,9,15,19,11
2018,9,15,22,14
2018,9,18,17,14
2018,9,18,18,17
2018,9,18,19,2
2018,9,18,20,5
2018,9,18,21,1
2018,9,19,16,5
2018,9,19,17,7
2018,9,19,18,8
2018,9,19,19,1
2018,9,20,13,1
2018,9,20,14,6
2018,9,20,16,1
2018,9,20,17,11
2018,9,20,19,10
2018,9,21,18,1
2018,9,23,15,3
2018,9,23,16,1
2018,9,29,16,1
2018,9,29,17,1
2018,10,1,13,2
2018,10,2,6,1
2018,10,4,13,20
2018,10,5,6,1
2018,10,5,15,8
2018,10,5,21,2
2018,10,5,22,2
2018,10,8,6,1
2018,10,8,12,3
2018,10,8,17,1
2018,10,9,5,1
2018,10,9,6,2
2018,10,10,18,1
2018,10,11,0,6
2018,10,11,6,1
2018,10,11,19,1
2018,10,12,7,3
2018,10,12,10,4
2018,10,12,12,3
2018,10,13,1,5
2018,10,13,15,3
2018,10,14,11,4
2018,10,14,12,1
2018,10,14,18,20
2018,10,14,19,2
2018,10,15,22,3
2018,10,16,13,2
2018,10,16,14,10
2018,10,17,22,3
2018,10,18,17,1
2018,10,18,19,1
2018,10,18,22,1
2018,10,19,15,6
2018,10,19,21,1
2018,10,21,3,2
2018,10,21,4,2
2018,10,21,23,1
2018,10,22,13,1
2018,10,23,5,2
2018,10,23,7,1
2018,10,23,16,1
2018,10,23,17,3
2018,10,25,18,1
2018,10,27,23,1
2018,10,28,7,1
2018,10,28,21,3
2018,10,29,2,4
2018,10,29,10,1
2018,10,30,14,4
2018,10,30,23,1
2018,11,1,15,4
2018,11,1,18,2
2018,11,1,19,1
2018,11,2,14,1
2018,11,3,8,1
2018,11,3,20,3
2018,11,4,16,3
2018,11,5,13,1
2018,11,5,19,2
2018,11,6,8,1
2018,11,6,18,1
2018,11,6,22,1
2018,11,7,8,1
2018,11,7,19,1
2018,11,8,11,1
2018,11,8,15,2
2018,11,8,17,1
2018,11,9,9,2
2018,11,11,8,2
2018,11,11,15,1
2018,11,13,19,3
2018,11,13,20,2
2018,11,15,11,1
2018,11,15,13,1
2018,11,16,6,1
2018,11,16,11,8
2018,11,16,12,1
2018,11,18,7,1
2018,11,18,11,1
2018,11,19,14,1
2018,11,20,8,1
2018,11,21,7,1
2018,11,21,11,1
2018,11,21,15,1
2018,11,21,16,1
2018,11,22,18,3
2018,11,22,19,8
2018,11,22,20,9
2018,11,22,22,2
2018,11,24,21,3
2018,11,25,1,1
2018,11,26,9,1
2018,11,26,11,1
2018,11,26,21,1
2018,11,27,12,3
2018,11,27,23,2
2018,11,28,2,8
2018,11,28,8,8
2018,11,28,9,3
2018,11,28,14,4
2018,11,28,15,8
2018,11,28,18,3
2018,11,28,19,10
2018,11,28,20,5
2018,11,28,21,5
2018,11,28,22,5
2018,11,29,12,2
2018,11,29,15,1
2018,11,29,16,4
2018,11,29,17,1
2018,11,29,21,2
2018,11,29,22,5
2018,11,30,1,2
2018,11,30,6,5
2018,11,30,8,2
2018,11,30,14,2
2018,11,30,15,4
2018,12,1,10,1
2018,12,2,13,2
2018,12,2,17,1
2018,12,2,19,17
2018,12,2,20,13
2018,12,2,21,16
2018,12,2,22,12
2018,12,2,23,16
2018,12,3,0,3
2018,12,4,22,1
2018,12,5,9,1
2018,12,5,12,1
2018,12,6,11,1
2018,12,6,20,1
2018,12,7,6,1
2018,12,7,19,2
2018,12,7,20,17
2018,12,7,21,4
2018,12,8,6,1
2018,12,8,7,1
2018,12,8,8,1
2018,12,8,17,1
2018,12,8,19,1
2018,12,9,7,1
2018,12,10,7,1
2018,12,10,15,1
2018,12,10,20,10
2018,12,10,21,12
2018,12,11,0,1
2018,12,11,3,4
2018,12,11,12,29
2018,12,11,13,22
2018,12,12,4,38
2018,12,12,5,7
2018,12,12,7,1
2018,12,12,20,3
2018,12,13,15,2
2018,12,15,0,1
2018,12,15,1,7
2018,12,15,2,8
2018,12,15,3,2
2018,12,15,4,2
2018,12,15,5,12
2018,12,15,20,2
2018,12,16,1,13
2018,12,16,5,1
2018,12,18,14,1
2018,12,18,18,1
2018,12,21,20,1
2018,12,22,1,1
2018,12,22,17,1
2018,12,26,18,1
2018,12,27,6,1
2018,12,27,10,1
2018,12,28,12,1
2018,12,29,11,1
2018,12,29,22,1
2018,12,30,10,1
2018,12,31,9,1
2019,1,1,10,1
2019,1,1,12,1
2019,1,1,13,2
2019,1,1,14,5
2019,1,2,7,7
2019,1,3,5,23
2019,1,3,6,23
2019,1,3,7,6
2019,1,3,9,1
2019,1,3,17,11
2019,1,3,22,1
2019,1,4,9,1
2019,1,5,5,1
2019,1,5,20,1
2019,1,5,21,2
2019,1,6,6,3
2019,1,7,9,6
2019,1,9,15,1
2019,1,9,21,1
2019,1,10,14,1
2019,1,11,12,3
2019,1,11,15,1
2019,1,14,9,1
2019,1,16,18,1
2019,1,17,9,1
2019,1,17,12,4
2019,1,17,17,1
2019,1,18,15,9
2019,1,18,20,1
2019,1,19,12,1
2019,1,20,9,1
2019,1,20,18,1
2019,1,20,20,1
2019,1,21,0,6
2019,1,21,1,10
2019,1,21,2,3
2019,1,21,14,1
2019,1,22,11,1
2019,1,22,18,7
2019,1,22,19,1
2019,1,23,7,1
2019,1,23,8,1
2019,1,24,2,4
2019,1,24,3,8
2019,1,24,21,5
2019,1,25,1,1
2019,1,25,11,1
2019,1,26,1,1
2019,1,27,1,1
2019,1,28,10,2
2019,1,30,18,1
2019,1,30,21,3
2019,1,31,11,1
2019,1,31,15,1
2019,2,1,6,1
2019,2,1,8,10
2019,2,2,4,6
2019,2,2,9,3
2019,2,2,23,4
2019,2,3,0,1
2019,2,3,1,3
2019,2,3,3,4
2019,2,4,9,2
2019,2,4,15,1
2019,2,5,6,1
2019,2,5,10,3
2019,2,6,4,2
2019,2,6,19,1
2019,2,6,20,1
2019,2,6,23,1
2019,2,7,10,3
2019,2,8,8,3
2019,2,8,9,4
2019,2,8,10,2
2019,2,9,1,1
2019,2,9,9,2
2019,2,9,10,1
2019,2,9,12,1
2019,2,9,14,1
2019,2,10,7,1
2019,2,10,10,3
2019,2,10,12,1
2019,2,10,13,3
2019,2,11,14,3
2019,2,11,20,2
2019,2,11,23,1
2019,2,12,12,1
2019,2,12,19,23
2019,2,12,20,26
2019,2,12,22,2
2019,2,12,23,4
2019,2,13,0,5
2019,2,13,1,1
2019,2,13,9,4
2019,2,13,12,3
2019,2,13,15,1
2019,2,13,19,3
2019,2,14,0,9
2019,2,14,12,1
